day,contact_language,incoming,backlog_start_of_the_day,backlog24hrs_start_of_the_day,head_sla
2024-06-03,de,1753,1142,755,0.7957786651454649
2024-06-03,en,931,451,256,0.8882921589688507
2024-06-03,es,494,486,368,0.5769230769230769
2024-06-03,fr,610,507,368,0.5934426229508196
2024-06-03,it,275,91,49,0.8327272727272728
2024-06-04,de,1710,1276,550,0.7894736842105263
2024-06-04,en,887,557,172,0.9222096956031567
2024-06-04,es,519,570,238,0.5337186897880539
2024-06-04,fr,598,699,315,0.4816053511705686
2024-06-04,it,284,146,32,0.9577464788732394
2024-06-05,de,1640,1407,725,0.7798780487804878
2024-06-05,en,917,537,218,0.8418756815703381
2024-06-05,es,496,693,288,0.5967741935483871
2024-06-05,fr,636,835,415,0.44025157232704404
2024-06-05,it,217,107,45,0.8294930875576036
2024-06-06,de,1490,1558,815,0.6899328859060403
2024-06-06,en,748,670,206,0.7459893048128342
2024-06-06,es,481,699,350,0.4074844074844075
2024-06-06,fr,504,1038,567,0.41865079365079366
2024-06-06,it,200,149,42,0.895
2024-06-07,de,1439,1739,876,0.6532314107018763
2024-06-07,en,673,683,269,0.6433878157503715
2024-06-07,es,401,712,348,0.4314214463840399
2024-06-07,fr,489,1095,717,0.36809815950920244
2024-06-07,it,228,144,48,0.7412280701754386
2024-06-08,de,624,1825,1099,0.6378205128205128
2024-06-08,en,356,730,323,0.7640449438202247
2024-06-08,es,186,650,377,0.6021505376344086
2024-06-08,fr,296,1035,718,0.30405405405405406
2024-06-08,it,106,177,44,0.9056603773584906
2024-06-09,de,614,1633,1258,0.8159609120521173
2024-06-09,en,344,633,409,0.9186046511627907
2024-06-09,es,144,446,312,0.6597222222222222
2024-06-09,fr,232,1158,931,0.46120689655172414
2024-06-09,it,116,102,54,0.9568965517241379
2024-06-10,de,1661,1504,1229,0.7977122215532811
2024-06-10,en,831,350,234,0.8965102286401926
2024-06-10,es,431,338,240,0.6728538283062645
2024-06-10,fr,614,923,748,0.504885993485342
2024-06-10,it,251,60,34,0.9083665338645418
2024-06-11,de,1633,1519,704,0.7109614206981016
2024-06-11,en,803,550,180,0.8866749688667497
2024-06-11,es,470,443,179,0.5702127659574469
2024-06-11,fr,571,1046,592,0.6077057793345009
2024-06-11,it,260,127,31,0.8769230769230769
2024-06-12,de,1468,1694,740,0.69141689373297
2024-06-12,en,723,533,199,0.8824343015214384
2024-06-12,es,359,528,221,0.3871866295264624
2024-06-12,fr,524,1085,669,0.6164122137404581
2024-06-12,it,248,175,44,0.8467741935483871
2024-06-13,de,1587,1739,844,0.6149968494013862
2024-06-13,en,746,543,229,0.8659517426273459
2024-06-13,es,357,547,266,0.23809523809523808
2024-06-13,fr,514,907,563,0.6245136186770428
2024-06-13,it,275,148,45,0.6836363636363636
2024-06-14,de,1454,1977,989,0.5185694635488308
2024-06-14,en,804,541,222,0.7512437810945274
2024-06-14,es,395,622,337,0.1949367088607595
2024-06-14,fr,552,809,494,0.5452898550724637
2024-06-14,it,214,223,62,0.5280373831775701
2024-06-15,de,545,2178,1226,0.5871559633027523
2024-06-15,en,363,606,240,0.7741046831955923
2024-06-15,es,184,722,402,0.24456521739130435
2024-06-15,fr,312,783,449,0.44871794871794873
2024-06-15,it,149,246,106,0.6442953020134228
2024-06-16,de,605,1974,1645,0.6925619834710743
2024-06-16,en,415,572,384,0.8481927710843373
2024-06-16,es,162,641,499,0.32098765432098764
2024-06-16,fr,224,860,605,0.7098214285714286
2024-06-16,it,105,227,127,0.8761904761904762
2024-06-17,de,1868,1330,1003,0.8228051391862955
2024-06-17,en,823,448,277,0.755771567436209
2024-06-17,es,423,616,487,0.23167848699763594
2024-06-17,fr,545,741,623,0.4954128440366973
2024-06-17,it,296,202,152,0.8175675675675675
2024-06-18,de,1778,1637,915,0.8059617547806525
2024-06-18,en,799,733,268,0.7033792240300375
2024-06-18,es,354,771,439,0.20903954802259886
2024-06-18,fr,532,885,488,0.5864661654135338
2024-06-18,it,293,189,60,0.7679180887372014
2024-06-19,de,1667,1736,960,0.7714457108578284
2024-06-19,en,735,884,372,0.726530612244898
2024-06-19,es,354,878,583,0.2909604519774011
2024-06-19,fr,546,933,549,0.5787545787545788
2024-06-19,it,254,250,75,0.7362204724409449
2024-06-20,de,1858,1888,1135,0.7551130247578041
2024-06-20,en,752,849,422,0.6835106382978723
2024-06-20,es,343,835,579,0.20699708454810495
2024-06-20,fr,548,920,534,0.593065693430657
2024-06-20,it,224,215,82,0.8214285714285714
2024-06-21,de,1567,2084,1193,0.629865985960434
2024-06-21,en,700,888,392,0.5914285714285714
2024-06-21,es,307,892,617,0.2703583061889251
2024-06-21,fr,527,918,556,0.43453510436432635
2024-06-21,it,191,212,95,0.6544502617801047
2024-06-22,de,567,2130,1358,0.6948853615520282
2024-06-22,en,350,930,443,0.6314285714285715
2024-06-22,es,164,980,729,0.32926829268292684
2024-06-22,fr,278,891,553,0.49280575539568344
2024-06-22,it,99,187,84,0.8080808080808081
2024-06-23,de,608,1991,1689,0.8273026315789473
2024-06-23,en,313,844,575,0.9233226837060703
2024-06-23,es,113,843,729,0.37168141592920356
2024-06-23,fr,252,786,584,0.753968253968254
2024-06-23,it,68,151,107,0.9264705882352942
2024-06-24,de,1851,1359,1138,0.807131280388979
2024-06-24,en,1055,503,318,0.8710900473933649
2024-06-24,es,414,766,682,0.5797101449275363
2024-06-24,fr,629,676,494,0.6422893481717011
2024-06-24,it,257,99,72,0.8949416342412452
2024-06-25,de,1827,1536,652,0.7799671592775042
2024-06-25,en,1005,709,166,0.8398009950248756
2024-06-25,es,424,673,385,0.45754716981132076
2024-06-25,fr,615,742,356,0.6260162601626016
2024-06-25,it,231,163,55,0.8787878787878788
2024-06-26,de,1729,1454,566,0.6356275303643725
2024-06-26,en,913,788,221,0.7535596933187295
2024-06-26,es,425,714,386,0.23058823529411765
2024-06-26,fr,587,820,420,0.7206132879045997
2024-06-26,it,228,159,49,0.9166666666666666
2024-06-27,de,1914,1773,652,0.5266457680250783
2024-06-27,en,800,787,241,0.64375
2024-06-27,es,389,756,421,0.20308483290488433
2024-06-27,fr,683,728,400,0.6149341142020498
2024-06-27,it,227,125,43,0.8634361233480177
2024-06-28,de,1583,2215,836,0.2703727100442198
2024-06-28,en,737,849,305,0.4491180461329715
2024-06-28,es,449,888,575,0.267260579064588
2024-06-28,fr,620,809,390,0.38548387096774195
2024-06-28,it,192,131,47,0.6614583333333334
2024-06-29,de,571,2530,1249,0.3415061295971979
2024-06-29,en,304,951,414,0.4901315789473684
2024-06-29,es,224,1061,715,0.21875
2024-06-29,fr,301,890,474,0.2757475083056478
2024-06-29,it,93,150,59,0.7849462365591398
2024-06-30,de,598,2145,1687,0.6421404682274248
2024-06-30,en,424,906,654,0.6179245283018868
2024-06-30,es,184,1045,869,0.20652173913043478
2024-06-30,fr,250,980,737,0.556
2024-06-30,it,70,134,98,0.8571428571428571
2024-07-01,de,2157,1552,1088,0.6828929068150209
2024-07-01,en,956,723,433,0.4769874476987448
2024-07-01,es,446,1014,867,0.1860986547085202
2024-07-01,fr,727,757,570,0.39339752407152684
2024-07-01,it,248,97,67,0.875
2024-07-02,de,1815,2222,889,0.6517906336088154
2024-07-02,en,856,1138,438,0.32593457943925236
2024-07-02,es,469,1271,906,0.279317697228145
2024-07-02,fr,596,902,397,0.27181208053691275
2024-07-02,it,270,144,51,0.8555555555555555
2024-07-03,de,1843,2432,1117,0.47531199131850244
2024-07-03,en,879,1319,652,0.3412969283276451
2024-07-03,es,451,1509,1160,0.21729490022172948
2024-07-03,fr,654,1150,699,0.3073394495412844
2024-07-03,it,246,169,58,0.7032520325203252
2024-07-04,de,1694,2627,1186,0.4025974025974026
2024-07-04,en,837,1388,717,0.3930704898446834
2024-07-04,es,451,1735,1377,0.21951219512195122
2024-07-04,fr,596,1333,861,0.30201342281879195
2024-07-04,it,242,199,63,0.6528925619834711
2024-07-05,de,1468,2803,1449,0.3010899182561308
2024-07-05,en,640,1355,762,0.2765625
2024-07-05,es,368,1936,1582,0.1793478260869565
2024-07-05,fr,563,1442,1011,0.2699822380106572
2024-07-05,it,260,259,104,0.6730769230769231
2024-07-06,de,590,2982,1840,0.29491525423728815
2024-07-06,en,292,1171,701,0.23972602739726026
2024-07-06,es,185,2112,1808,0.2756756756756757
2024-07-06,fr,330,1561,1139,0.3575757575757576
2024-07-06,it,138,259,103,0.7536231884057971
2024-07-07,de,615,2754,2326,0.6536585365853659
2024-07-07,en,365,1141,910,0.5698630136986301
2024-07-07,es,151,2088,1950,0.23178807947019867
2024-07-07,fr,237,1498,1271,0.189873417721519
2024-07-07,it,108,190,109,0.8703703703703703
2024-07-08,de,1620,2221,1697,0.7833333333333333
2024-07-08,en,718,1037,732,0.7381615598885793
2024-07-08,es,371,2045,1927,0.31536388140161725
2024-07-08,fr,603,1454,1258,0.31343283582089554
2024-07-08,it,233,140,95,0.9785407725321889
2024-07-09,de,1786,2005,1127,0.706047032474804
2024-07-09,en,908,983,519,0.6266519823788547
2024-07-09,es,382,2187,1926,0.32722513089005234
2024-07-09,fr,601,1422,998,0.2628951747088186
2024-07-09,it,306,85,36,0.9640522875816994
2024-07-10,de,1727,2059,1027,0.6751592356687898
2024-07-10,en,803,1120,462,0.44956413449564137
2024-07-10,es,430,2198,1939,0.1372093023255814
2024-07-10,fr,597,1522,1066,0.2529313232830821
2024-07-10,it,276,120,33,0.9565217391304348
2024-07-11,de,1736,2285,1147,0.6630184331797235
2024-07-11,en,727,1189,563,0.2640990371389271
2024-07-11,es,342,2427,2050,0.20760233918128654
2024-07-11,fr,553,1629,1167,0.2911392405063291
2024-07-11,it,305,92,37,0.8918032786885246
2024-07-12,de,1416,2251,1189,0.6567796610169492
2024-07-12,en,665,1231,637,0.2661654135338346
2024-07-12,es,331,2448,2173,0.1903323262839879
2024-07-12,fr,463,1635,1227,0.32397408207343414
2024-07-12,it,233,149,40,0.6394849785407726
2024-07-13,de,555,1960,1239,0.5765765765765766
2024-07-13,en,298,1361,827,0.25838926174496646
2024-07-13,es,183,2488,2212,0.16939890710382513
2024-07-13,fr,260,1686,1351,0.23846153846153847
2024-07-13,it,131,155,59,0.7022900763358778
2024-07-14,de,491,1828,1479,0.745417515274949
2024-07-14,en,350,1234,986,0.72
2024-07-14,es,134,2480,2325,0.1865671641791045
2024-07-14,fr,204,1620,1419,0.27450980392156865
2024-07-14,it,76,181,132,0.881578947368421
2024-07-15,de,1866,1520,1228,0.8306538049303323
2024-07-15,en,777,950,736,0.6164736164736164
2024-07-15,es,307,2397,2283,0.2736156351791531
2024-07-15,fr,560,1569,1391,0.25357142857142856
2024-07-15,it,275,198,161,0.8581818181818182
2024-07-16,de,1915,1722,955,0.7926892950391645
2024-07-16,en,857,1039,518,0.5157526254375729
2024-07-16,es,404,2380,2149,0.22772277227722773
2024-07-16,fr,569,1633,1201,0.26362038664323373
2024-07-16,it,297,181,57,0.7171717171717171
2024-07-17,de,1639,1854,1024,0.7425259304453935
2024-07-17,en,774,1154,593,0.34366925064599485
2024-07-17,es,322,2394,2077,0.17391304347826086
2024-07-17,fr,616,1626,1197,0.26785714285714285
2024-07-17,it,244,218,63,0.7991803278688525
2024-07-18,de,1717,2050,1187,0.675596971461852
2024-07-18,en,744,1324,755,0.3629032258064516
2024-07-18,es,330,2495,2224,0.16363636363636364
2024-07-18,fr,508,1706,1249,0.2559055118110236
2024-07-18,it,298,218,88,0.9161073825503355
2024-07-19,de,1219,2159,1264,0.601312551271534
2024-07-19,en,758,1350,833,0.3113456464379947
2024-07-19,es,326,2620,2339,0.24846625766871167
2024-07-19,fr,440,1723,1330,0.25227272727272726
2024-07-19,it,256,168,69,0.76171875
2024-07-20,de,527,2116,1442,0.5882352941176471
2024-07-20,en,282,1474,941,0.4219858156028369
2024-07-20,es,170,2705,2452,0.1411764705882353
2024-07-20,fr,309,1643,1305,0.284789644012945
2024-07-20,it,121,168,63,0.6363636363636364
2024-07-21,de,551,2040,1647,0.7622504537205081
2024-07-21,en,355,1437,1224,0.7408450704225352
2024-07-21,es,150,2716,2570,0.21333333333333335
2024-07-21,fr,220,1596,1370,0.14545454545454545
2024-07-21,it,92,172,110,0.8804347826086957
2024-07-22,de,1881,1645,1301,0.8261562998405104
2024-07-22,en,831,891,661,0.7930204572803851
2024-07-22,es,371,2448,2326,0.2183288409703504
2024-07-22,fr,599,1565,1369,0.36894824707846413
2024-07-22,it,274,118,81,0.9197080291970803
2024-07-23,de,1928,1706,957,0.8495850622406639
2024-07-23,en,999,808,410,0.7877877877877878
2024-07-23,es,368,2486,2189,0.21195652173913043
2024-07-23,fr,637,1521,1108,0.37676609105180536
2024-07-23,it,248,143,54,0.8830645161290323
2024-07-24,de,1814,1735,879,0.7772877618522602
2024-07-24,en,971,864,364,0.7559217301750772
2024-07-24,es,387,2508,2210,0.1834625322997416
2024-07-24,fr,600,1530,1072,0.4816666666666667
2024-07-24,it,288,188,60,0.9340277777777778
2024-07-25,de,1787,1775,906,0.6815892557358701
2024-07-25,en,833,845,383,0.6290516206482593
2024-07-25,es,346,2555,2234,0.16184971098265896
2024-07-25,fr,533,1366,948,0.36397748592870544
2024-07-25,it,269,125,55,0.8438661710037175
2024-07-26,de,1411,2047,1131,0.38695960311835575
2024-07-26,en,797,920,461,0.5784190715181933
2024-07-26,es,273,2569,2277,0.20146520146520147
2024-07-26,fr,528,1198,843,0.23484848484848486
2024-07-26,it,232,226,68,0.8405172413793104
2024-07-27,de,618,2395,1438,0.3122977346278317
2024-07-27,en,418,1115,619,0.6602870813397129
2024-07-27,es,151,2570,2344,0.2781456953642384
2024-07-27,fr,299,1294,880,0.20066889632107024
2024-07-27,it,120,179,78,0.9166666666666666
2024-07-28,de,611,2342,1843,0.6579378068739771
2024-07-28,en,381,1004,721,0.8766404199475065
2024-07-28,es,158,2457,2342,0.20253164556962025
2024-07-28,fr,228,1329,1085,0.25877192982456143
2024-07-28,it,103,86,64,0.970873786407767
2024-07-29,de,1902,1989,1582,0.6356466876971609
2024-07-29,en,869,651,471,0.8273878020713463
2024-07-29,es,304,2247,2121,0.20065789473684212
2024-07-29,fr,637,1326,1140,0.25274725274725274
2024-07-29,it,244,60,48,0.8975409836065574
2024-07-30,de,1947,2425,1171,0.3913713405238829
2024-07-30,en,901,727,300,0.7258601553829079
2024-07-30,es,378,2226,1979,0.2619047619047619
2024-07-30,fr,617,1371,871,0.26580226904376014
2024-07-30,it,244,154,43,0.7622950819672131
2024-07-31,de,1877,2961,1418,0.2322855620671284
2024-07-31,en,817,758,329,0.6242350061199511
2024-07-31,es,317,2230,1947,0.23974763406940064
2024-07-31,fr,537,1549,1083,0.22346368715083798
2024-07-31,it,317,194,51,0.832807570977918
2024-08-01,de,1794,3364,1858,0.19453734671125975
2024-08-01,en,949,976,471,0.5131717597471022
2024-08-01,es,510,2214,1968,0.25882352941176473
2024-08-01,fr,604,1703,1278,0.23509933774834438
2024-08-01,it,331,214,69,0.6132930513595166
2024-08-02,de,1467,3770,2285,0.24335378323108384
2024-08-02,en,787,1214,605,0.24904701397712833
2024-08-02,es,421,2443,2060,0.26365795724465557
2024-08-02,fr,521,1808,1335,0.28982725527831094
2024-08-02,it,256,301,91,0.265625
2024-08-03,de,471,3866,2695,0.1740976645435244
2024-08-03,en,363,1525,915,0.21212121212121213
2024-08-03,es,206,2547,2234,0.28640776699029125
2024-08-03,fr,276,1743,1367,0.2318840579710145
2024-08-03,it,131,375,153,0.2748091603053435
2024-08-04,de,507,3552,3154,0.16173570019723865
2024-08-04,en,388,1365,1071,0.6134020618556701
2024-08-04,es,128,2508,2356,0.2109375
2024-08-04,fr,230,1685,1473,0.14347826086956522
2024-08-04,it,88,372,258,0.6590909090909091
2024-08-05,de,1709,3267,2823,0.2598010532475132
2024-08-05,en,852,1136,852,0.6384976525821596
2024-08-05,es,418,2379,2277,0.21770334928229665
2024-08-05,fr,646,1724,1520,0.23993808049535603
2024-08-05,it,273,293,216,0.7509157509157509
2024-08-06,de,1697,3514,2157,0.29522687094873307
2024-08-06,en,810,1153,652,0.608641975308642
2024-08-06,es,355,2476,2141,0.2535211267605634
2024-08-06,fr,537,1849,1349,0.2569832402234637
2024-08-06,it,307,275,119,0.6807817589576547
2024-08-07,de,1667,3696,2368,0.2585482903419316
2024-08-07,en,774,1251,736,0.43281653746770027
2024-08-07,es,312,2508,2238,0.21153846153846154
2024-08-07,fr,494,1807,1386,0.25101214574898784
2024-08-07,it,227,340,131,0.6960352422907489
2024-08-08,de,1603,3721,2410,0.18964441671865254
2024-08-08,en,786,1345,789,0.4758269720101781
2024-08-08,es,368,2452,2200,0.21195652173913043
2024-08-08,fr,520,1765,1392,0.3057692307692308
2024-08-08,it,227,278,139,0.6607929515418502
2024-08-09,de,1436,4048,2723,0.2214484679665738
2024-08-09,en,750,1455,878,0.4066666666666667
2024-08-09,es,323,2545,2245,0.19504643962848298
2024-08-09,fr,469,1860,1489,0.27292110874200426
2024-08-09,it,266,273,131,0.7819548872180451
2024-08-10,de,590,4298,3148,0.20847457627118643
2024-08-10,en,380,1430,901,0.29210526315789476
2024-08-10,es,184,2623,2359,0.22826086956521738
2024-08-10,fr,345,1897,1547,0.19710144927536233
2024-08-10,it,122,214,109,0.680327868852459
2024-08-11,de,598,4057,3577,0.342809364548495
2024-08-11,en,364,1276,967,0.7032967032967034
2024-08-11,es,168,2282,2140,0.25
2024-08-11,fr,215,1986,1702,0.22325581395348837
2024-08-11,it,119,189,114,0.907563025210084
2024-08-12,de,1627,3659,3247,0.281499692685925
2024-08-12,en,859,962,727,0.7077997671711292
2024-08-12,es,390,2041,1906,0.2076923076923077
2024-08-12,fr,564,1908,1735,0.3102836879432624
2024-08-12,it,278,119,80,0.9316546762589928
2024-08-13,de,1519,3831,2581,0.260697827518104
2024-08-13,en,823,1078,578,0.707168894289186
2024-08-13,es,350,2012,1694,0.15714285714285714
2024-08-13,fr,526,1923,1516,0.23954372623574144
2024-08-13,it,215,121,55,0.7953488372093023
2024-08-14,de,1625,3933,2748,0.21415384615384617
2024-08-14,en,715,1059,582,0.676923076923077
2024-08-14,es,316,2042,1746,0.2088607594936709
2024-08-14,fr,540,2049,1641,0.2611111111111111
2024-08-14,it,202,168,64,0.900990099009901
2024-08-15,de,1433,4353,3018,0.21144452198185626
2024-08-15,en,695,996,576,0.6719424460431654
2024-08-15,es,297,2047,1794,0.20202020202020202
2024-08-15,fr,404,2177,1762,0.20544554455445543
2024-08-15,it,127,119,70,0.952755905511811
2024-08-16,de,1551,4414,3233,0.25338491295938104
2024-08-16,en,833,1021,591,0.3817527010804322
2024-08-16,es,303,1998,1755,0.25412541254125415
2024-08-16,fr,510,2143,1814,0.24509803921568626
2024-08-16,it,188,76,56,0.7712765957446809
2024-08-17,de,591,4672,3459,0.17428087986463622
2024-08-17,en,301,1236,645,0.33222591362126247
2024-08-17,es,194,1999,1764,0.24742268041237114
2024-08-17,fr,251,2271,1868,0.250996015936255
2024-08-17,it,115,113,52,0.6695652173913044
2024-08-18,de,597,4512,4013,0.24790619765494137
2024-08-18,en,386,1086,837,0.689119170984456
2024-08-18,es,177,1831,1680,0.2033898305084746
2024-08-18,fr,240,2210,2022,0.2375
2024-08-18,it,97,130,82,0.8247422680412371
2024-08-19,de,1659,4153,3654,0.2899336949969861
2024-08-19,en,773,940,673,0.6778783958602846
2024-08-19,es,347,1620,1476,0.2910662824207493
2024-08-19,fr,621,2139,1948,0.27375201288244766
2024-08-19,it,253,150,109,0.9565217391304348
2024-08-20,de,1523,4100,2834,0.247537754432042
2024-08-20,en,761,950,471,0.5256241787122208
2024-08-20,es,435,1595,1345,0.22988505747126436
2024-08-20,fr,611,2149,1680,0.28314238952536824
2024-08-20,it,252,115,51,0.9404761904761905
2024-08-21,de,1522,4098,2896,0.3495400788436268
2024-08-21,en,781,1113,542,0.6504481434058899
2024-08-21,es,351,1726,1376,0.26495726495726496
2024-08-21,fr,592,2072,1609,0.32094594594594594
2024-08-21,it,242,119,56,0.9256198347107438
2024-08-22,de,1655,3913,2812,0.3027190332326284
2024-08-22,en,752,1134,588,0.4787234042553192
2024-08-22,es,363,1782,1520,0.24517906336088155
2024-08-22,fr,651,1980,1537,0.4147465437788018
2024-08-22,it,207,106,59,0.9227053140096618
2024-08-23,de,1556,4031,2783,0.2506426735218509
2024-08-23,en,684,1078,601,0.22660818713450293
2024-08-23,es,334,1885,1603,0.2275449101796407
2024-08-23,fr,565,1957,1473,0.23185840707964603
2024-08-23,it,204,105,61,0.7990196078431373
2024-08-24,de,503,4264,3062,0.17892644135188868
2024-08-24,en,369,1331,783,0.5474254742547425
2024-08-24,es,187,1984,1720,0.26737967914438504
2024-08-24,fr,301,1940,1497,0.1362126245847176
2024-08-24,it,122,134,67,0.8524590163934426
2024-08-25,de,651,4043,3625,0.2764976958525346
2024-08-25,en,349,1135,931,0.673352435530086
2024-08-25,es,193,1895,1753,0.23316062176165803
2024-08-25,fr,242,1984,1720,0.30991735537190085
2024-08-25,it,91,138,89,0.8901098901098901
2024-08-26,de,1825,3842,3332,0.2536986301369863
2024-08-26,en,719,966,717,0.588317107093185
2024-08-26,es,352,1783,1635,0.20170454545454544
2024-08-26,fr,652,2028,1813,0.2776073619631902
2024-08-26,it,249,128,84,0.8594377510040161
2024-08-27,de,1667,4215,2775,0.20515896820635873
